,t,label
24478,He called all the multitude to himself and said to them Hear me all of you and understand,1.0
24480,If anyone has ears to hear let him hear!,1.0
24483,because it doesnt go into his heart but into his stomach then into the latrine thus making all foods clean,1.0
24486,covetings wickedness deceit lustful desires an evil eye blasphemy pride and foolishness,1.0
24488,From there he arose and went away into the borders of Tyre and Sidon He entered into a house and didnt want anyone to know it but he couldnt escape notice,1.0
24490,Now the woman was a Greek a Syrophoenician by race She begged him that he would cast the demon out of her daughter,1.0
24491,But Jesus said to her Let the children be filled first for it is not appropriate to take the childrens bread and throw it to the dogs,1.0
24492,But she answered him Yes Lord Yet even the dogs under the table eat the childrens crumbs,1.0
24493,He said to her For this saying go your way The demon has gone out of your daughter,1.0
24494,She went away to her house and found the child having been laid on the bed with the demon gone out,1.0
24499,Immediately his ears were opened and the impediment of his tongue was released and he spoke clearly,1.0
24500,He commanded them that they should tell no one but the more he commanded them so much the more widely they proclaimed it,1.0
24502,In those days when there was a very great multitude and they had nothing to eat Jesus called his disciples to himself and said to them,1.0
24504,If I send them away fasting to their home they will faint on the way for some of them have come a long way,1.0
24505,His disciples answered him From where could one satisfy these people with bread here in a deserted place,1.0
24506,He asked them How many loaves do you have They said Seven,1.0
24507,He commanded the multitude to sit down on the ground and he took the seven loaves Having given thanks he broke them and gave them to his disciples to serve and they served the multitude,1.0
24508,They had a few small fish Having blessed them he said to serve these also,1.0
24509,They ate and were filled They took up seven baskets of broken pieces that were left over,1.0
24510,Those who had eaten were about four thousand Then he sent them away,1.0
24511,Immediately he entered into the boat with his disciples and came into the region of Dalmanutha,1.0
24512,The Pharisees came out and began to question him seeking from him a sign from heaven and testing him,1.0
24513,He sighed deeply in his spirit and said Why does this generation{The word translated generation here genea could also be translated people race or family} seek a sign Most assuredly I tell you no sign will be given to this generation,1.0
24514,He left them and again entering into the boat departed to the other side,1.0
24515,They forgot to take bread and they didnt have more than one loaf in the boat with them,1.0
24516,He charged them saying Take heed beware of the yeast of the Pharisees and the yeast of Herod,1.0
24518,Jesus perceiving it said to them Why do you reason that its because you have no bread Dont you perceive yet neither understand Is your heart still hardened,1.0
24520,When I broke the five loaves among the five thousand how many baskets full of broken pieces did you take up They told him Twelve,1.0
24522,He asked them Dont you understand yet,1.0
24523,He came to Bethsaida They brought a blind man to him and begged him to touch him,1.0
24525,He looked up and said I see men for I see them like trees walking,1.0
24527,He sent him away to his house saying Dont enter into the village nor tell anyone in the village,1.0
24528,Jesus went out with his disciples into the villages of Caesarea Philippi On the way he asked his disciples Who do men say that I am,1.0
24529,They told him John the Baptizer and others say Elijah but others one of the prophets,1.0
24530,He said to them But who do you say that I am Peter answered You are the Christ,1.0
24531,He charged them that they should tell no one about him,1.0
24532,He began to teach them that the Son of Man must suffer many things and be rejected by the elders the chief priests and the scribes and be killed and after three days rise again,1.0
24533,He spoke to them openly Peter took him and began to rebuke him,1.0
24534,But he turning around and seeing his disciples rebuked Peter and said Get behind me Satan! For you have in mind not the things of God but the things of men,1.0
24535,He called the multitude to himself with his disciples and said to them Whoever wants to come after me let him deny himself and take up his cross and follow me,1.0
24536,For whoever wants to save his life will lose it and whoever will lose his life for my sake and the Gospels will save it,1.0
24537,For what does it profit a man to gain the whole world and forfeit his life,1.0
24538,For what will a man give in exchange for his life,1.0
24539,For whoever will be ashamed of me and of my words in this adulterous and sinful generation the Son of Man also will be ashamed of him when he comes in the glory of his Father with the holy angels,1.0
24540,He said to them Most assuredly I tell you there are some standing here who will in no way taste death until they see the Kingdom of God come with power,1.0
24542,His clothing became glistening exceedingly white like snow such as no launderer on earth can whiten them,1.0
24543,Elijah and Moses appeared to them and they were talking with Jesus,1.0
24545,For he didnt know what to say for they were very afraid,1.0
24546,A cloud came overshadowing them and a voice came out of the cloud This is my beloved Son Listen to him,1.0
24548,As they were coming down from the mountain he charged them that they should tell no one what things they had seen until after the Son of Man had risen from the dead,1.0
24549,They kept this saying to themselves questioning what the rising from the dead meant,1.0
24550,They asked him saying Why do the scribes say that Elijah must come first,1.0
24551,He said to them Elijah indeed comes first and restores all things How is it written about the Son of Man that he should suffer many things and be despised,1.0
24555,He asked the scribes What are you asking them,1.0
24556,One of the multitude answered Teacher I brought to you my son who has a mute spirit,1.0
24557,and wherever it seizes him it throws him down and he foams at the mouth and grinds his teeth and wastes away I asked your disciples to cast it out and they werent able,1.0
24558,He answered him Unbelieving generation how long shall I be with you How long shall I bear with you Bring him to me,1.0
24559,They brought him to him and when he saw him immediately the spirit convulsed him and he fell on the ground wallowing and foaming at the mouth,1.0
24560,He asked his father How long has it been since this has come to him He said From childhood,1.0
24561,Often it has cast him both into the fire and into the water to destroy him But if you can do anything have compassion on us and help us,1.0
24563,Immediately the father of the child cried out with tears I believe Help my unbelief!,1.0
24564,When Jesus saw that a multitude came running together he rebuked the unclean spirit saying to him You mute and deaf spirit I command you come out of him and never enter him again!,1.0
24565,Having cried out and convulsed greatly it came out of him The boy became like one dead so much that most of them said He is dead,1.0
24566,But Jesus took him by the hand and raised him up and he arose,1.0
24567,When he had come into the house his disciples asked him privately Why couldnt we cast it out,1.0
24570,For he was teaching his disciples and said to them The Son of Man is being handed over to the hands of men and they will kill him and when he is killed on the third day he will rise again,1.0
24571,But they didnt understand the saying and were afraid to ask him,1.0
24572,He came to Capernaum and when he was in the house he asked them What were you arguing among yourselves on the way,1.0
24573,But they were silent for they had disputed one with another on the way about who was the greatest,1.0
24574,He sat down and called the twelve and he said to them If any man wants to be first he shall be last of all and servant of all,1.0
24575,He took a little child and set him in the midst of them Taking him in his arms he said to them,1.0
24576,Whoever receives one such little child in my name receives me and whoever receives me doesnt receive me but him who sent me,1.0
24579,For whoever is not against us is on our side,1.0
24580,For whoever will give you a cup of water to drink in my name because you are Christs most assuredly I tell you he will in no way lose his reward,1.0
24581,Whoever will cause one of these little ones who believe in me to stumble it would be better for him if he was thrown into the sea with a millstone hung around his neck,1.0
24582,If your hand causes you to stumble cut it off It is better for you to enter into life maimed rather than having your two hands to go into Gehenna{Gehenna is a word for Hell that originated as the name for a place where live babies were thrown crying into the fire under the arms of the idol Moloch to die This place was so despised by the people after the righteous King Josiah abolished this hideous practice that not only was it made into a garbage heap but dead bodies of diseased animals and executed criminals were thrown there and burned} into the unquenchable fire,1.0
24584,If your foot causes you to stumble cut it off It is better for you to enter into life lame rather than having your two feet to be cast into Gehenna into the fire that will never be quenched,1.0
24586,If your eye causes you to stumble cast it out It is better for you to enter into the Kingdom of God with one eye rather than having two eyes to be cast into the Gehenna of fire,1.0
24587,where their worm doesnt die and the fire is not quenched,1.0
24589,Salt is good but if the salt has lost its saltiness with what will you season it Have salt in yourselves and be at peace with one another,1.0
24590,He arose from there and came into the borders of Judea and beyond the Jordan Multitudes came together to him again As he usually did he was again teaching them,1.0
24592,He answered What did Moses command you,1.0
24595,But from the beginning of the creation God made them male and female,1.0
24597,and the two will become one flesh so that they are no longer two but one flesh,1.0
24601,If a woman herself divorces her husband and marries another she commits adultery,1.0
24603,But when Jesus saw it he was moved with indignation and said to them Allow the little children to come to me! Dont forbid them for the Kingdom of God belongs to such as these,1.0
24604,Most assuredly I tell you whoever will not receive the Kingdom of God like a little child he will in no way enter into it,1.0
24606,As he was going out into the way one ran to him knelt before him and asked him Good Teacher what shall I do that I may inherit eternal life,1.0
24608,You know the commandments Do not murder Do not commit adultery Do not steal Do not give false testimony Do not defraud Honor your father and mother,1.0
24609,He said to him Teacher I have observed all these things from my youth,1.0
24611,But his face fell at that saying and he went away sorrowful for he was one who had great possessions,1.0
24612,Jesus looked around and said to his disciples How difficult it is for those who have riches to enter into the Kingdom of God!,1.0
24615,They were exceedingly astonished saying to him Then who can be saved,1.0
24618,Jesus said Most assuredly I tell you there is no one who has left house or brothers or sisters or father or mother or wife or children or land for my sake and for the Gospels sake,1.0
24619,but he will receive one hundred times more now in this time houses brothers sisters mothers children and land with persecutions and in the age to come eternal life,1.0
24620,But many who are first will be last and the last first,1.0
24621,They were on the way going up to Jerusalem and Jesus was going in front of them and they were amazed and those who followed were afraid He again took the twelve and began to tell them the things that were going to happen to him,1.0
24622,Behold we are going up to Jerusalem The Son of Man will be delivered to the chief priests and the scribes They will condemn him to death and will deliver him to the Gentiles,1.0
24623,They will mock him spit on him scourge him and kill him On the third day he will rise again,1.0
24624,James and John the sons of Zebedee came near to him saying Teacher we want you to do for us whatever we will ask,1.0
24627,But Jesus said to them You dont know what you are asking Are you able to drink the cup that I drink and to be baptized with the baptism that I am baptized with,1.0
24629,but to sit at my right hand and at my left hand is not mine to give but for whom it has been prepared,1.0
24630,When the ten heard it they began to be indignant towards James and John,1.0
24632,But it shall not be so among you but whoever wants to become great among you shall be your servant,1.0
24635,They came to Jericho As he went out from Jericho with his disciples and a great multitude the son of Timaeus Bartimaeus a blind beggar was sitting by the road,1.0
24638,Jesus stood still and said Call him They called the blind man saying to him Cheer up! Get up He is calling you!,1.0
24639,He casting away his cloak sprang up and came to Jesus,1.0
24640,Jesus asked him What do you want me to do for you The blind man said to him Rhabboni{Rhabboni is a transliteration of the Hebrew word for great teacher} that I may see again,1.0
24641,Jesus said to him Go your way Your faith has made you well Immediately he received his sight and followed Jesus in the way,1.0
24642,When they drew near to Jerusalem to Bethsphage{TR reads Bethphage instead of Bethsphage} and Bethany at the Mount of Olives he sent two of his disciples,1.0
24643,and said to them Go your way into the village that is opposite you Immediately as you enter into it you will find a young donkey tied on which no one has sat Untie him and bring him,1.0
24644,If anyone asks you Why are you doing this say The Lord needs him and immediately he will send him back here,1.0
24645,They went away and found a young donkey tied at the door outside in the open street and they untied him,1.0
24646,Some of those who stood there asked them What are you doing untying the young donkey,1.0
24647,They said to them just as Jesus had said and they let them go,1.0
24648,They brought the young donkey to Jesus and threw their garments on it and Jesus sat on it,1.0
24649,Many spread their garments on the way and others were cutting down branches from the trees and spreading them on the road,1.0
24651,Blessed is the kingdom of our father David that is coming in the name of the Lord! Hosanna in the highest!,1.0
24653,The next day when they had come out from Bethany he was hungry,1.0
24654,Seeing a fig tree afar off having leaves he came to see if perhaps he might find anything on it When he came to it he found nothing but leaves for it was not the season for figs,1.0
24655,Jesus told it May no one ever eat fruit from you again! and his disciples heard it,1.0
24656,They came to Jerusalem and Jesus entered into the temple and began to throw out those who sold and those who bought in the temple and overthrew the tables of the moneychangers and the seats of those who sold the doves,1.0
24657,He would not allow anyone to carry a container through the temple,1.0
24660,When evening came he went out of the city,1.0
24661,As they passed by in the morning they saw the fig tree withered away from the roots,1.0
24662,Peter remembering said to him Rabbi look! The fig tree which you cursed has withered away,1.0
24664,For most assuredly I tell you whoever may tell this mountain Be taken up and cast into the sea and doesnt doubt in his heart but believes that what he says is happening he shall have whatever he says,1.0
24665,Therefore I tell you all things whatever you pray and ask for believe that you receive them and you shall have them,1.0
24667,But if you do not forgive neither will your Father in heaven forgive your transgressions,1.0
24671,The baptism of John  was it from heaven or from men Answer me,1.0
24672,They reasoned with themselves saying If we should say From heaven he will say Why then did you not believe him,1.0
24675,He began to speak to them in parables A man planted a vineyard put a hedge around it dug a pit for the winepress built a tower rented it out to a farmer and went into another country,1.0
24676,When it was time he sent a servant to the farmer to get from the farmer his share of the fruit of the vineyard,1.0
24680,Therefore still having one his beloved son he sent him last to them saying They will respect my son,1.0
24681,But those farmers said among themselves This is the heir Come lets kill him and the inheritance will be ours,1.0
24682,They took him killed him and cast him out of the vineyard,1.0
24686,They tried to seize him but they feared the multitude for they perceived that he spoke the parable against them They left him and went away,1.0
24688,When they had come they asked him Teacher we know that you are honest and dont defer to anyone for you arent partial to anyone but truly teach the way of God Is it lawful to pay taxes to Caesar or not,1.0
24689,Shall we give or shall we not give But he knowing their hypocrisy said to them Why do you test me Bring me a denarius that I may see it,1.0
24690,They brought it He said to them Whose is this image and inscription They said to him Caesars,1.0
24691,Jesus answered them Render to Caesar the things that are Caesars and to God the things that are Gods They marveled greatly at him,1.0
24693,Teacher Moses wrote to us If a mans brother dies and leaves a wife behind him and leaves no children that his brother should take his wife and raise up offspring for his brother,1.0
24694,There were seven brothers The first took a wife and dying left no offspring,1.0
24695,The second took her and died leaving no children behind him The third likewise,1.0
24696,and the seven took her and left no children Last of all the woman also died,1.0
24700,But about the dead that they are raised havent you read in the book of Moses about the Bush how God spoke to him saying I am the God of Abraham the God of Isaac and the God of Jacob,1.0
24701,He is not the God of the dead but of the living You are therefore badly mistaken,1.0
24702,One of the scribes came and heard them questioning together Knowing that he had answered them well asked him Which commandment is the greatest of all,1.0
24703,Jesus answered The greatest is Hear Israel the Lord our God the Lord is one,1.0
24705,The second is like this You shall love your neighbor as yourself There is no other commandment greater than these,1.0
24708,When Jesus saw that he answered wisely he said to him You are not far from the Kingdom of God No one dared ask him any question after that,1.0
24709,Jesus responded as he taught in the temple How is it that the scribes say that the Christ is the son of David,1.0
24710,For David himself said in the Holy Spirit The Lord said to my Lord Sit at my right hand Until I make your enemies the footstool of your feet,1.0
24711,Therefore David himself calls him Lord so how can he be his son The common people heard him gladly,1.0
24712,In his teaching he said to them Beware of the scribes who like to walk in long robes and to get greetings in the marketplaces,1.0
24713,and the best seats in the synagogues and the best places at feasts,1.0
24716,A poor widow came and she cast in two small brass coins{Literally lepta or widows mites Lepta are very small brass coins worth half a quadrans each which is a quarter of the copper assarion Lepta are worth less than 1 of an agricultural workers daily wages} which equal a quadrans coin{A quadrans is a coin worth about 164 of a denarius A denarius is about one days wages for an agricultural laborer},1.0
24717,He called his disciples to himself and said to them Most assuredly I tell you this poor widow gave more than all those who are giving into the treasury,1.0
24718,for they all gave out of their abundance but she out of her poverty gave all that she had to live on,1.0
24721,As he sat on the Mount of Olives opposite the temple Peter James John and Andrew asked him privately,1.0
24722,Tell us when will these things be What is the sign that these things are all about to be fulfilled,1.0
24724,For many will come in my name saying I am he!{Literally I AM!} and will lead many astray,1.0
24725,When you hear of wars and rumors of wars dont be troubled For those must happen but the end is not yet,1.0
24727,But watch yourselves for they will deliver you up to councils You will be beaten in synagogues You will stand before rulers and kings for my sake for a testimony to them,1.0
24728,The Gospel must first be preached to all the nations,1.0
24729,When they lead you away and deliver you up dont be anxious beforehand or premeditate what you will say but say whatever will be given you in that hour For it is not you who speak but the Holy Spirit,1.0
24735,But woe to those who are with child and to those who nurse babies in those days!,1.0
24738,Unless the Lord had shortened the days no flesh would have been saved but for the sake of the chosen ones whom he picked out he shortened the days,1.0
24740,For there will arise false christs and false prophets and will show signs and wonders that they may lead astray if possible even the chosen ones,1.0
24741,But you watch Behold I have told you all things beforehand,1.0
24742,But in those days after that oppression the sun will be darkened the moon will not give its light,1.0
24744,Then they will see the Son of Man coming in clouds with great power and glory,1.0
24745,Then he will send out his angels and will gather together his chosen ones from the four winds from the ends of the earth to the ends of the sky,1.0
24746,Now from the fig tree learn this parable When the branch has now become tender and puts forth its leaves you know that the summer is near,1.0
24748,Most assuredly I say to you this generation{The word translated generation genea could also be translated race family or people} will not pass away until all these things happen,1.0
24749,Heaven and earth will pass away but my words will not pass away,1.0
24750,But of that day or that hour no one knows not even the angels in heaven nor the Son but only the Father,1.0
24752,It is like a man traveling to another country having left his house and given authority to his servants and to each one his work and also commanded the doorkeeper to keep watch,1.0
24754,lest coming suddenly he might find you sleeping,1.0
24756,It was now two days before the feast of the Passover and the unleavened bread and the chief priests and the scribes sought how they might sieze him by deception and kill him,1.0
24759,But there were some who were indignant among themselves saying Why has this ointment been wasted,1.0
24765,Judas Iscariot who was one of the twelve went away to the chief priests that he might deliver him to them,1.0
24768,He sent two of his disciples and said to them Go into the city and there you will meet a man carrying a pitcher of water Follow him,1.0
24769,and wherever he enters in tell the master of the house The Teacher says Where is the guest room where I may eat the Passover with my disciples,1.0
24770,He will himself show you a large upper room furnished and ready Make ready for us there,1.0
24772,When it was evening he came with the twelve,1.0
24773,As they sat and were eating Jesus said Most assuredly I tell you one of you will betray me  he who eats with me,1.0
24776,For the Son of Man goes even as it is written about him but woe to that man by whom the Son of Man is betrayed! It would be better for that man if he had not been born,1.0
24779,He said to them This is my blood of the new covenant which is poured out for many,1.0
24780,Most assuredly I tell you I will no more drink of the fruit of the vine until that day when I drink it anew in the Kingdom of God,1.0
24781,When they had sung a hymn they went out to the Mount of Olives,1.0
24782,Jesus said to them All of you will be made to stumble because of me tonight for it is written I will strike the shepherd and the sheep will be scattered,1.0
24784,But Peter said to him Although all will be offended yet I will not,1.0
24785,Jesus said to him Most assuredly I tell you that you today even this night before the rooster crows twice you will deny me three times,1.0
24786,But he spoke all the more If I must die with you I will not deny you They all said the same thing,1.0
24787,They came to a place which was named Gethsemane He said to his disciples Sit here while I pray,1.0
24788,He took with him Peter James and John and began to be greatly troubled and distressed,1.0
24789,He said to them My soul is exceedingly sorrowful even to death Stay here and watch,1.0
24791,He said Abba Father all things are possible to you Please remove this cup from me However not what I desire but what you desire,1.0
24792,He came and found them sleeping and said to Peter Simon are you sleeping Couldnt you watch one hour,1.0
24793,Watch and pray that you may not enter into temptation The spirit indeed is willing but the flesh is weak,1.0
24794,Again he went away and prayed saying the same words,1.0
24797,Arise let us be going Behold he who betrays me is at hand,1.0
24798,Immediately while he was still speaking Judas one of the twelve cameand with him a multitude with swords and clubs from the chief priests the scribes and the elders,1.0
24800,When he had come immediately he came to him and said Rabbi! Rabbi! and kissed him,1.0
24803,Jesus answered them Have you come out as against a robber with swords and clubs to seize me,1.0
24804,I was daily with you in the temple teaching and you didnt arrest me But this is so that the Scriptures might be fulfilled,1.0
24805,They all left him and fled,1.0
24806,A certain young man followed him having a linen cloth thrown around himself over his naked body The young men grabbed him,1.0
24808,They led Jesus away to the high priest All the chief priests the elders and the scribes came together with him,1.0
24809,Peter had followed him from a distance until he came into the court of the high priest He was sitting with the officers and warming himself in the light of the fire,1.0
24810,Now the chief priests and the whole council sought witnesses against Jesus to put him to death and found none,1.0
24811,For many gave false testimony against him and their testimony didnt agree with each other,1.0
24812,Some stood up and gave false testimony against him saying,1.0
24813,We heard him say I will destroy this temple that is made with hands and in three days I will build another made without hands,1.0
24815,The high priest stood up in the midst and asked Jesus Have you no answer What is it which these testify against you,1.0
24816,But he stayed quiet and answered nothing Again the high priest asked him Are you the Christ the Son of the Blessed,1.0
24817,Jesus said I AM You will see the Son of Man sitting at the right hand of Power and coming with the clouds of the sky,1.0
24820,Some began to spit on him and to cover his face and to beat him with fists and to tell him Prophesy! The officers struck him with the palms of their hands,1.0
24821,As Peter was in the courtyard below one of the maids of the high priest came,1.0
24823,But he denied it saying I neither know nor understand what you are saying He went out on the porch and the rooster crowed,1.0
24825,But he again denied it After a little while again those who stood by said to Peter You truly are one of them for you are a Galilean and your speech shows it,1.0
24826,But he began to curse and to swear I dont know this man of whom you speak!,1.0
24827,The rooster crowed the second time Peter remembered the word how that Jesus said to him Before the rooster crows twice you will deny me three times When he thought about that he wept,1.0
24830,The chief priests accused him of many things,1.0
24831,Pilate again asked him Have you no answer See how many things they testify against you!,1.0
24833,Now at the feast he used to release to them one prisoner whom they asked of him,1.0
24835,The multitude crying aloud began to ask him to do as he always did for them,1.0
24836,Pilate answered them saying Do you want me to release to you the King of the Jews,1.0
24840,They cried out again Crucify him!,1.0
24843,The soldiers led him away within the court which is the Praetorium and they called together the whole cohort,1.0
24844,They clothed him with purple and weaving a crown of thorns they put it on him,1.0
24845,They began to salute him Hail King of the Jews!,1.0
24846,They struck his head with a reed and spat on him and bowing their knees did homage to him,1.0
24847,When they had mocked him they took the purple off of him and put his own garments on him They led him out to crucify him,1.0
24848,They compelled one passing by coming from the country Simon of Cyrene the father of Alexander and Rufus to go with them that he might bear his cross,1.0
24853,The superscription of his accusation was written over him THE KING OF THE JEWS,1.0
24855,The Scripture was fulfilled which says He was numbered with transgressors,1.0
24857,save yourself and come down from the cross!,1.0
24858,Likewise also the chief priests mocking among themselves with the scribes said He saved others He cant save himself,1.0
24859,Let the Christ the King of Israel now come down from the cross that we may see and believe him{TR omits him} Those who were crucified with him insulted him,1.0
24860,When the sixth hour{or noon} had come there was darkness over the whole land until the ninth hour{300 PM},1.0
24861,At the ninth hour Jesus cried with a loud voice saying Eloi Eloi lama sabachthani which is being interpreted My God my God why have you forsaken me,1.0
24862,Some of those who stood by when they heard it said Behold he is calling Elijah,1.0
24863,One ran and filling a sponge full of vinegar put it on a reed and gave it to him to drink saying Let him be Lets see whether Elijah comes to take him down,1.0
24864,Jesus cried out with a loud voice and gave up the spirit,1.0
24866,When the centurion who stood by opposite him saw that he cried out like this and breathed his last he said Truly this man was the Son of God!,1.0
24868,who when he was in Galilee followed him and served him and many other women who came up with him to Jerusalem,1.0
24869,When evening had now come because it was the Preparation Day that is the day before the Sabbath,1.0
24870,Joseph of Arimathaea a prominent council member who also himself was looking for the Kingdom of God came He boldly went in to Pilate and asked for Jesus body,1.0
24872,When he found out from the centurion he granted the body to Joseph,1.0
24873,He bought a linen cloth and taking him down wound him in the linen cloth and laid him in a tomb which had been cut out of a rock He rolled a stone against the door of the tomb,1.0
24874,Mary Magdalene and Mary the mother of Joses saw where he was laid,1.0
24875,When the Sabbath was past Mary Magdalene and Mary the mother of James and Salome bought spices that they might come and anoint him,1.0
24876,Very early on the first day of the week they came to the tomb when the sun had risen,1.0
24879,Entering into the tomb they saw a young man sitting on the right side dressed in a white robe and they were amazed,1.0
24880,He said to them Dont be amazed You seek Jesus the Nazarene who has been crucified He has risen He is not here Behold the place where they laid him!,1.0
24881,But go tell his disciples and Peter He goes before you into Galilee There you will see him as he said to you,1.0
24882,They went out{TR adds quickly} and fled from the tomb for trembling and astonishment had come on them They said nothing to anyone for they were afraid,1.0
24883,Now when he had risen early on the first day of the week he appeared first to Mary Magdalene from whom he had cast out seven demons,1.0
24884,She went and told those who had been with him as they mourned and wept,1.0
24885,When they heard that he was alive and had been seen by her they disbelieved,1.0
24886,After these things he was revealed in another form to two of them as they walked on their way into the country,1.0
24887,They went away and told it to the rest They didnt believe them either,1.0
24888,Afterward he was revealed to the eleven themselves as they sat at the table and he rebuked them for their unbelief and hardness of heart because they didnt believe those who had seen him after he had risen,1.0
24889,He said to them Go into all the world and preach the Gospel to the whole creation,1.0
24890,He who believes and is baptized will be saved but he who disbelieves will be condemned,1.0
24891,These signs will accompany those who believe in my name they will cast out demons they will speak with new languages,1.0
24892,they will take up serpents and if they drink any deadly thing it will in no way hurt them they will lay hands on the sick and they will recover,1.0
24894,They went out and preached everywhere the Lord working with them and confirming the word by the signs that followed Amen,1.0
24899,There was in the days of Herod the king of Judea a certain priest named Zacharias of the priestly division of Abijah He had a wife of the daughters of Aaron and her name was Elizabeth,1.0
24900,They were both righteous before God walking blamelessly in all the commandments and ordinances of the Lord,1.0
24901,But they had no child because Elizabeth was barren and they both were well advanced in years,1.0
24903,according to the custom of the priests office his lot was to enter into the temple of the Lord and burn incense,1.0
24904,The whole multitude of the people were praying outside at the hour of incense,1.0
24905,An angel of the Lord appeared to him standing on the right side of the altar of incense,1.0
24906,Zacharias was troubled when he saw him and fear fell upon him,1.0
24908,You will have joy and gladness and many will rejoice at his birth,1.0
24910,He will turn many of the children of Israel to the Lord their God,1.0
24911,He will go before him in the spirit and power of Elijah to turn the hearts of the fathers to the children and the disobedient to the wisdom of the just to make ready a people prepared for the Lord,1.0
24912,Zacharias said to the angel How can I be sure of this For I am an old man and my wife is well advanced in years,1.0
24913,The angel answered him I am Gabriel who stands in the presence of God I was sent to speak to you and to bring you this good news,1.0
24915,The people were waiting for Zacharias and they marveled that he delayed in the temple,1.0
24916,When he came out he could not speak to them and they perceived that he had seen a vision in the temple He continued making signs to them and remained mute,1.0
24917,It happened when the days of his service were fulfilled he departed to his house,1.0
24919,Thus has the Lord done to me in the days in which he looked at me to take away my reproach among men,1.0
24920,Now in the sixth month the angel Gabriel was sent from God to a city of Galilee named Nazareth,1.0
24922,Having come in the angel said to her Rejoice you highly favored one! The Lord is with you Blessed are you among women!,1.0
24924,The angel said to her Dont be afraid Mary for you have found favor with God,1.0
24925,Behold you will conceive in your womb and bring forth a son and will call his name Jesus,1.0
24926,He will be great and will be called the Son of the Most High The Lord God will give him the throne of his father David,1.0
24927,and he will reign over the house of Jacob forever There will be no end to his Kingdom,1.0
24928,Mary said to the angel How can this be seeing I am a virgin,1.0
24930,Behold Elizabeth your relative also has conceived a son in her old age and this is the sixth month with her who was called barren,1.0
24932,Mary said Behold the handmaid of the Lord be it to me according to your word The angel departed from her,1.0
24933,Mary arose in those days and went into the hill country with haste into a city of Judah,1.0
24934,and entered into the house of Zacharias and greeted Elizabeth,1.0
24935,It happened when Elizabeth heard Marys greeting that the baby leaped in her womb and Elizabeth was filled with the Holy Spirit,1.0
24936,She called out with a loud voice and said Blessed are you among women and blessed is the fruit of your womb!,1.0
24937,Why am I so favored that the mother of my Lord should come to me,1.0
24938,For behold when the voice of your greeting came into my ears the baby leaped in my womb for joy!,1.0
24939,Blessed is she who believed for there will be a fulfillment of the things which have been spoken to her from the Lord!,1.0
24940,Mary said My soul magnifies the Lord,1.0
24941,My spirit has rejoiced in God my Savior,1.0
24943,For he who is mighty has done great things for me Holy is his name,1.0
24945,He has shown strength with his arm He has scattered the proud in the imagination of their heart,1.0
24946,He has put down princes from their thrones And has exalted the lowly,1.0
24947,He has filled the hungry with good things He has sent the rich away empty,1.0
24948,He has given help to Israel his servant that he might remember mercy,1.0
24949,As he spoke to our fathers To Abraham and his seed forever,1.0
24952,Her neighbors and her relatives heard that the Lord had magnified his mercy towards her and they rejoiced with her,1.0
24953,It happened on the eighth day that they came to circumcise the child and they would have called him Zacharias after the name of the father,1.0
24955,They said to her There is no one among your relatives who is called by this name,1.0
24957,He asked for a writing tablet and wrote His name is John They all marveled,1.0
24963,And has raised up a horn of salvation for us in the house of his servant David,1.0
24966,To show mercy towards our fathers To remember his holy covenant,1.0
24967,The oath which he spoke to Abraham our father,1.0
24969,In holiness and righteousness before him all the days of our life,1.0
24970,And you child will be called a prophet of the Most High For you will go before the face of the Lord to make ready his ways,1.0
24971,To give knowledge of salvation to his people by the remission of their sins,1.0
24972,Because of the tender mercy of our God Whereby the dawn from on high will visit us,1.0
24973,To shine on those who sit in darkness and the shadow of death To guide our feet into the way of peace,1.0
24975,Now it happened in those days that a decree went out from Caesar Augustus that all the world should be enrolled,1.0
24976,This was the first enrollment made when Quirinius was governor of Syria,1.0
24979,to enroll himself with Mary who was pledged to be married to him as wife being pregnant,1.0
24980,It happened while they were there that the day had come that she should give birth,1.0
24981,She brought forth her firstborn son and she wrapped him in bands of cloth and laid him in a feeding trough because there was no room for them in the inn,1.0
24982,There were shepherds in the same country staying in the field and keeping watch by night over their flock,1.0
24984,The angel said to them Dont be afraid for behold I bring you good news of great joy which will be to all the people,1.0
24986,This is the sign to you you will find a baby wrapped in strips of cloth lying in a feeding trough,1.0
24987,Suddenly there was with the angel a multitude of the heavenly host praising God and saying,1.0
24989,It happened when the angels went away from them into the sky that the shepherds said one to another Lets go to Bethlehem now and see this thing that has happened which the Lord has made known to us,1.0
24990,They came with haste and found both Mary and Joseph and the baby was lying in the feeding trough,1.0
24991,When they saw it they publicized widely the saying which was spoken to them about this child,1.0
24994,The shepherds returned glorifying and praising God for all the things that they had heard and seen just as it was told them,1.0
24995,When eight days were fulfilled for the circumcision of the child his name was called Jesus which was given by the angel before he was conceived in the womb,1.0
24996,When the days of their purification according to the law of Moses were fulfilled they brought him up to Jerusalem to present him to the Lord,1.0
24999,Behold there was a man in Jerusalem whose name was Simeon This man was righteous and devout looking for the consolation of Israel and the Holy Spirit was on him,1.0
25000,It had been revealed to him by the Holy Spirit that he should not see death before he had seen the Lords Christ{Christ Greek and Messiah Hebrew both mean Anointed One},1.0
25002,then he received him into his arms and blessed God and said,1.0
25003,Now you are releasing your servant Master According to your word in peace,1.0
25004,For my eyes have seen your salvation,1.0
