,t,label
24826,But he began to curse and to swear I dont know this man of whom you speak!,1
24827,The rooster crowed the second time Peter remembered the word how that Jesus said to him Before the rooster crows twice you will deny me three times When he thought about that he wept,1
24828,Immediately in the morning the chief priests with the elders and scribes and the whole council held a consultation and bound Jesus and carried him away and delivered him up to Pilate,1
24829,Pilate asked him Are you the King of the Jews He answered So you say,1
24830,The chief priests accused him of many things,1
24831,Pilate again asked him Have you no answer See how many things they testify against you!,1
24832,But Jesus made no further answer so that Pilate marveled,1
24833,Now at the feast he used to release to them one prisoner whom they asked of him,1
24834,There was one called Barabbas bound with those who had made insurrection men who in the insurrection had committed murder,1
24835,The multitude crying aloud began to ask him to do as he always did for them,1
24836,Pilate answered them saying Do you want me to release to you the King of the Jews,1
24837,For he perceived that for envy the chief priests had delivered him up,1
24838,But the chief priests stirred up the multitude that he should release Barabbas to them instead,1
24839,Pilate again asked them What then should I do to him whom you call the King of the Jews,1
24840,They cried out again Crucify him!,1
24841,Pilate said to them Why what evil has he done But they cried out exceedingly Crucify him!,1
24842,Pilate wishing to please the multitude released Barabbas to them and handed over Jesus when he had flogged him to be crucified,1
24843,The soldiers led him away within the court which is the Praetorium and they called together the whole cohort,1
24844,They clothed him with purple and weaving a crown of thorns they put it on him,1
24845,They began to salute him Hail King of the Jews!,1
24846,They struck his head with a reed and spat on him and bowing their knees did homage to him,1
24847,When they had mocked him they took the purple off of him and put his own garments on him They led him out to crucify him,1
24848,They compelled one passing by coming from the country Simon of Cyrene the father of Alexander and Rufus to go with them that he might bear his cross,1
24849,They brought him to the place called Golgotha which is being interpreted The place of a skull,1
24850,They offered him wine mixed with myrrh to drink but he didnt take it,1
24851,Crucifying him they parted his garments among them casting lots on them what each should take,1
24852,It was the third hour900 A M and they crucified him,1
24853,The superscription of his accusation was written over him THE KING OF THE JEWS,1
24854,With him they crucified two robbers one on his right hand and one on his left,1
24855,The Scripture was fulfilled which says He was numbered with transgressors,1
24856,Those who passed by blasphemed him wagging their heads and saying Ha! You who destroy the temple and build it in three days,1
24857,save yourself and come down from the cross!,1
24858,Likewise also the chief priests mocking among themselves with the scribes said He saved others He cant save himself,1
24859,Let the Christ the King of Israel now come down from the cross that we may see and believe himTR omits him Those who were crucified with him insulted him,1
24860,When the sixth houror noon had come there was darkness over the whole land until the ninth hour300 PM,1
24861,At the ninth hour Jesus cried with a loud voice saying Eloi Eloi lama sabachthani which is being interpreted My God my God why have you forsaken me,1
24862,Some of those who stood by when they heard it said Behold he is calling Elijah,1
24863,One ran and filling a sponge full of vinegar put it on a reed and gave it to him to drink saying Let him be Lets see whether Elijah comes to take him down,1
24864,Jesus cried out with a loud voice and gave up the spirit,1
24865,The veil of the temple was torn in two from the top to the bottom,1
24866,When the centurion who stood by opposite him saw that he cried out like this and breathed his last he said Truly this man was the Son of God!,1
24867,There were also women watching from afar among whom were both Mary Magdalene and Mary the mother of James the less and of Joses and Salome,1
24868,who when he was in Galilee followed him and served him and many other women who came up with him to Jerusalem,1
24869,When evening had now come because it was the Preparation Day that is the day before the Sabbath,1
24870,Joseph of Arimathaea a prominent council member who also himself was looking for the Kingdom of God came He boldly went in to Pilate and asked for Jesus body,1
24871,Pilate marveled if he were already dead and summoning the centurion he asked him whether he had been dead long,1
24872,When he found out from the centurion he granted the body to Joseph,1
24873,He bought a linen cloth and taking him down wound him in the linen cloth and laid him in a tomb which had been cut out of a rock He rolled a stone against the door of the tomb,1
24874,Mary Magdalene and Mary the mother of Joses saw where he was laid,1
24875,When the Sabbath was past Mary Magdalene and Mary the mother of James and Salome bought spices that they might come and anoint him,1
24876,Very early on the first day of the week they came to the tomb when the sun had risen,1
24877,They were saying among themselves Who will roll away the stone from the door of the tomb for us,1
24878,for it was very big Looking up they saw that the stone was rolled back,1
24879,Entering into the tomb they saw a young man sitting on the right side dressed in a white robe and they were amazed,1
24880,He said to them Dont be amazed You seek Jesus the Nazarene who has been crucified He has risen He is not here Behold the place where they laid him!,1
24881,But go tell his disciples and Peter He goes before you into Galilee There you will see him as he said to you,1
24882,They went outTR adds quickly and fled from the tomb for trembling and astonishment had come on them They said nothing to anyone for they were afraid,1
24883,Now when he had risen early on the first day of the week he appeared first to Mary Magdalene from whom he had cast out seven demons,1
24884,She went and told those who had been with him as they mourned and wept,1
24885,When they heard that he was alive and had been seen by her they disbelieved,1
24886,After these things he was revealed in another form to two of them as they walked on their way into the country,1
24887,They went away and told it to the rest They didnt believe them either,1
24888,Afterward he was revealed to the eleven themselves as they sat at the table and he rebuked them for their unbelief and hardness of heart because they didnt believe those who had seen him after he had risen,1
24889,He said to them Go into all the world and preach the Gospel to the whole creation,1
24890,He who believes and is baptized will be saved but he who disbelieves will be condemned,1
24891,These signs will accompany those who believe in my name they will cast out demons they will speak with new languages,1
24892,they will take up serpents and if they drink any deadly thing it will in no way hurt them they will lay hands on the sick and they will recover,1
24893,So then the Lord Jesus after he had spoken to them was received up into heaven and sat down at the right hand of God,1
24894,They went out and preached everywhere the Lord working with them and confirming the word by the signs that followed Amen,1
24895,Since many have undertaken to set in order a narrative concerning those matters which have been fulfilled among us,2
24896,even as those who from the beginning were eyewitnesses and ministers of the word delivered them to us,2
24897,it seemed good to me also having traced the course of all things accurately from the first to write to you in order most excellent Theophilus,2
24898,that you might know the certainty concerning the things in which you were instructed,2
24899,There was in the days of Herod the king of Judea a certain priest named Zacharias of the priestly division of Abijah He had a wife of the daughters of Aaron and her name was Elizabeth,2
24900,They were both righteous before God walking blamelessly in all the commandments and ordinances of the Lord,2
24901,But they had no child because Elizabeth was barren and they both were well advanced in years,2
24902,Now it happened while he executed the priests office before God in the order of his division,2
24903,according to the custom of the priests office his lot was to enter into the temple of the Lord and burn incense,2
24904,The whole multitude of the people were praying outside at the hour of incense,2
24905,An angel of the Lord appeared to him standing on the right side of the altar of incense,2
24906,Zacharias was troubled when he saw him and fear fell upon him,2
24907,But the angel said to him Dont be afraid Zacharias because your request has been heard and your wife Elizabeth will bear you a son and you shall call his name John,2
24908,You will have joy and gladness and many will rejoice at his birth,2
24909,For he will be great in the sight of the Lord and he will drink no wine nor strong drink He will be filled with the Holy Spirit even from his mothers womb,2
24910,He will turn many of the children of Israel to the Lord their God,2
24911,He will go before him in the spirit and power of Elijah to turn the hearts of the fathers to the children and the disobedient to the wisdom of the just to make ready a people prepared for the Lord,2
24912,Zacharias said to the angel How can I be sure of this For I am an old man and my wife is well advanced in years,2
24913,The angel answered him I am Gabriel who stands in the presence of God I was sent to speak to you and to bring you this good news,2
24914,Behold you will be silent and not able to speak until the day that these things will happen because you didnt believe my words which will be fulfilled in their proper time,2
24915,The people were waiting for Zacharias and they marveled that he delayed in the temple,2
24916,When he came out he could not speak to them and they perceived that he had seen a vision in the temple He continued making signs to them and remained mute,2
24917,It happened when the days of his service were fulfilled he departed to his house,2
24918,After these days Elizabeth his wife conceived and she hid herself five months saying,2
24919,Thus has the Lord done to me in the days in which he looked at me to take away my reproach among men,2
24920,Now in the sixth month the angel Gabriel was sent from God to a city of Galilee named Nazareth,2
24921,to a virgin pledged to be married to a man whose name was Joseph of the house of David The virgins name was Mary,2
24922,Having come in the angel said to her Rejoice you highly favored one! The Lord is with you Blessed are you among women!,2
24923,But when she saw him she was greatly troubled at the saying and considered what kind of salutation this might be,2
24924,The angel said to her Dont be afraid Mary for you have found favor with God,2
24925,Behold you will conceive in your womb and bring forth a son and will call his name Jesus,2
24926,He will be great and will be called the Son of the Most High The Lord God will give him the throne of his father David,2
24927,and he will reign over the house of Jacob forever There will be no end to his Kingdom,2
24928,Mary said to the angel How can this be seeing I am a virgin,2
24929,The angel answered her The Holy Spirit will come on you and the power of the Most High will overshadow you Therefore also the holy one who is born from you will be called the Son of God,2
24930,Behold Elizabeth your relative also has conceived a son in her old age and this is the sixth month with her who was called barren,2
24931,For everything spoken by God is possible,2
24932,Mary said Behold the handmaid of the Lord be it to me according to your word The angel departed from her,2
24933,Mary arose in those days and went into the hill country with haste into a city of Judah,2
24934,and entered into the house of Zacharias and greeted Elizabeth,2
24935,It happened when Elizabeth heard Marys greeting that the baby leaped in her womb and Elizabeth was filled with the Holy Spirit,2
24936,She called out with a loud voice and said Blessed are you among women and blessed is the fruit of your womb!,2
24937,Why am I so favored that the mother of my Lord should come to me,2
24938,For behold when the voice of your greeting came into my ears the baby leaped in my womb for joy!,2
24939,Blessed is she who believed for there will be a fulfillment of the things which have been spoken to her from the Lord!,2
24940,Mary said My soul magnifies the Lord,2
24941,My spirit has rejoiced in God my Savior,2
24942,For he has looked at the humble state of his handmaid For behold from now on all generations will call me blessed,2
24943,For he who is mighty has done great things for me Holy is his name,2
24944,His mercy is for generations of generations on those who fear him,2
24945,He has shown strength with his arm He has scattered the proud in the imagination of their heart,2
24946,He has put down princes from their thrones And has exalted the lowly,2
24947,He has filled the hungry with good things He has sent the rich away empty,2
24948,He has given help to Israel his servant that he might remember mercy,2
24949,As he spoke to our fathers To Abraham and his seed forever,2
24950,Mary stayed with her about three months and then returned to her house,2
24951,Now the time that Elizabeth should give birth was fulfilled and she brought forth a son,2
24952,Her neighbors and her relatives heard that the Lord had magnified his mercy towards her and they rejoiced with her,2
24953,It happened on the eighth day that they came to circumcise the child and they would have called him Zacharias after the name of the father,2
24954,His mother answered Not so but he will be called John,2
24955,They said to her There is no one among your relatives who is called by this name,2
24956,They made signs to his father what he would have him called,2
24957,He asked for a writing tablet and wrote His name is John They all marveled,2
24958,His mouth was opened immediately and his tongue freed and he spoke blessing God,2
24959,Fear came on all who lived around them and all these sayings were talked about throughout all the hill country of Judea,2
24960,All who heard them laid them up in their heart saying What then will this child be The hand of the Lord was with him,2
24961,His father Zacharias was filled with the Holy Spirit and prophesied saying,2
24962,Blessed be the Lord the God of Israel For he has visited and worked redemption for his people,2
24963,And has raised up a horn of salvation for us in the house of his servant David,2
24964,As he spoke by the mouth of his holy prophets who have been from of old,2
24965,Salvation from our enemies and from the hand of all who hate us,2
24966,To show mercy towards our fathers To remember his holy covenant,2
24967,The oath which he spoke to Abraham our father,2
24968,To grant to us that we being delivered out of the hand of our enemies should serve him without fear,2
24969,In holiness and righteousness before him all the days of our life,2
24970,And you child will be called a prophet of the Most High For you will go before the face of the Lord to make ready his ways,2
24971,To give knowledge of salvation to his people by the remission of their sins,2
24972,Because of the tender mercy of our God Whereby the dawn from on high will visit us,2
24973,To shine on those who sit in darkness and the shadow of death To guide our feet into the way of peace,2
24974,The child was growing and becoming strong in spirit and was in the desert until the day of his public appearance to Israel,2
24975,Now it happened in those days that a decree went out from Caesar Augustus that all the world should be enrolled,2
24976,This was the first enrollment made when Quirinius was governor of Syria,2
24977,All went to enroll themselves everyone to his own city,2
24978,Joseph also went up from Galilee out of the city of Nazareth into Judea to the city of David which is called Bethlehem because he was of the house and family of David,2
24979,to enroll himself with Mary who was pledged to be married to him as wife being pregnant,2
24980,It happened while they were there that the day had come that she should give birth,2
24981,She brought forth her firstborn son and she wrapped him in bands of cloth and laid him in a feeding trough because there was no room for them in the inn,2
24982,There were shepherds in the same country staying in the field and keeping watch by night over their flock,2
24983,Behold an angel of the Lord stood by them and the glory of the Lord shone around them and they were terrified,2
24984,The angel said to them Dont be afraid for behold I bring you good news of great joy which will be to all the people,2
24985,For there is born to you this day in the city of David a Savior who is Christ the Lord,2
24986,This is the sign to you you will find a baby wrapped in strips of cloth lying in a feeding trough,2
24987,Suddenly there was with the angel a multitude of the heavenly host praising God and saying,2
24988,Glory to God in the highest On earth peace good will toward men,2
24989,It happened when the angels went away from them into the sky that the shepherds said one to another Lets go to Bethlehem now and see this thing that has happened which the Lord has made known to us,2
24990,They came with haste and found both Mary and Joseph and the baby was lying in the feeding trough,2
24991,When they saw it they publicized widely the saying which was spoken to them about this child,2
24992,All who heard it wondered at the things which were spoken to them by the shepherds,2
24993,But Mary kept all these sayings pondering them in her heart,2
24994,The shepherds returned glorifying and praising God for all the things that they had heard and seen just as it was told them,2
24995,When eight days were fulfilled for the circumcision of the child his name was called Jesus which was given by the angel before he was conceived in the womb,2
24996,When the days of their purification according to the law of Moses were fulfilled they brought him up to Jerusalem to present him to the Lord,2
24997,as it is written in the law of the Lord Every male who opens the womb shall be called holy to the Lord,2
24998,and to offer a sacrifice according to that which is said in the law of the Lord A pair of turtledoves or two young pigeons,2
24999,Behold there was a man in Jerusalem whose name was Simeon This man was righteous and devout looking for the consolation of Israel and the Holy Spirit was on him,2
25000,It had been revealed to him by the Holy Spirit that he should not see death before he had seen the Lords ChristChrist Greek and Messiah Hebrew both mean Anointed One,2
25001,He came in the Spirit into the temple When the parents brought in the child Jesus that they might do concerning him according to the custom of the law,2
25002,then he received him into his arms and blessed God and said,2
25003,Now you are releasing your servant Master According to your word in peace,2
25004,For my eyes have seen your salvation,2
25005,Which you have prepared before the face of all peoples,2
25006,A light for revelation to the Gentiles And the glory of your people Israel,2
25007,Joseph and his mother were marveling at the things which were spoken concerning him,2
25008,and Simeon blessed them and said to Mary his mother Behold this child is set for the falling and the rising of many in Israel and for a sign which is spoken against,2
25009,Yes a sword will pierce through your own soul that the thoughts of many hearts may be revealed,2
25010,There was one Anna a prophetess the daughter of Phanuel of the tribe of Asher she was of a great age having lived with a husband seven years from her virginity,2
25011,and she had been a widow for about eightyfour years who didnt depart from the temple worshipping with fastings and petitions night and day,2
25012,Coming up at that very hour she gave thanks to the Lord and spoke of him to all those who were looking for redemption in Jerusalem,2
25013,When they had accomplished all things that were according to the law of the Lord they returned into Galilee to their own city Nazareth,2
25014,The child was growing and was becoming strong in spirit being filled with wisdom and the grace of God was upon him,2
25015,His parents went every year to Jerusalem at the feast of the Passover,2
25016,When he was twelve years old they went up to Jerusalem according to the custom of the feast,2
25017,and when they had fulfilled the days as they were returning the boy Jesus stayed behind in Jerusalem Joseph and his mother didnt know it,2
25018,but supposing him to be in the company they went a days journey and they looked for him among their relatives and acquaintances,2
25019,When they didnt find him they returned to Jerusalem looking for him,2
25020,It happened after three days they found him in the temple sitting in the midst of the teachers both listening to them and asking them questions,2
25021,All who heard him were amazed at his understanding and his answers,2
25022,When they saw him they were astonished and his mother said to him Son why have you treated us this way Behold your father and I were anxiously looking for you,2
25023,He said to them Why were you looking for me Didnt you know that I must be in my Fathers house,2
25024,They didnt understand the saying which he spoke to them,2
25025,And he went down with them and came to Nazareth He was subject to them and his mother kept all these sayings in her heart,2
25026,And Jesus increased in wisdom and stature and in favor with God and men,2
25027,Now in the fifteenth year of the reign of Tiberius Caesar Pontius Pilate being governor of Judea and Herod being tetrarch of Galilee and his brother Philip tetrarch of the region of Ituraea and Trachonitis and Lysanias tetrarch of Abilene,2
25028,in the high priesthood of Annas and Caiaphas the word of God came to John the son of Zacharias in the wilderness,2
25029,He came into all the region around the Jordan preaching the baptism of repentance for remission of sins,2
25030,As it is written in the book of the words of Isaiah the prophet The voice of one crying in the wilderness Make ready the way of the Lord Make his paths straight,2
25031,Every valley will be filled Every mountain and hill will be brought low The crooked will become straight And the rough ways smooth,2
25032,All flesh will see Gods salvation,2
25033,He said therefore to the multitudes who went out to be baptized by him You offspring of vipers who warned you to flee from the wrath to come,2
25034,Bring forth therefore fruits worthy of repentance and dont begin to say among yourselves We have Abraham for our father for I tell you that God is able to raise up children to Abraham from these stones!,2
25035,Even now the axe also lies at the root of the trees Every tree therefore that doesnt bring forth good fruit is cut down and thrown into the fire,2
25036,The multitudes asked him What then must we do,2
25037,He answered them He who has two coats let him give to him who has none He who has food let him do likewise,2
25038,Tax collectors also came to be baptized and they said to him Teacher what must we do,2
25039,He said to them Collect no more than that which is appointed to you,2
25040,Soldiers also asked him saying What about us What must we do He said to them Extort from no one by violence neither accuse anyone wrongfully Be content with your wages,2
25041,As the people were in expectation and all men reasoned in their hearts concerning John whether perhaps he was the Christ,2
25042,John answered them all I indeed baptize you with water but he comes who is mightier than I the latchet of whose sandals I am not worthy to loosen He will baptize you in the Holy Spirit and fire,2
25043,whose fan is in his hand and he will thoroughly cleanse his threshing floor and will gather the wheat into his barn but he will burn up the chaff with unquenchable fire,2
25044,Then with many other exhortations he preached good news to the people,2
25045,but Herod the tetrarch being reproved by him for Herodias his brothersTR reads brother Philips instead of brothers wife and for all the evil things which Herod had done,2
25046,added this also to them all that he shut up John in prison,2
25047,Now it happened when all the people were baptized Jesus also had been baptized and was praying The sky was opened,2
25048,and the Holy Spirit descended in a bodily form as a dove on him and a voice came out of the sky saying You are my beloved Son In you I am well pleased,2
25049,Jesus himself when he began to teach was about thirty years old being the son as was supposed of Joseph the son of Heli,2
25050,the son of Matthat the son of Levi the son of Melchi the son of Jannai the son of Joseph,2
25051,the son of Mattathias the son of Amos the son of Nahum the son of Esli the son of Naggai,2
25052,the son of Maath the son of Mattathias the son of Semein the son of Joseph the son of Judah,2
25053,the son of Joanan the son of Rhesa the son of Zerubbabel the son of Shealtiel the son of Neri,2
25054,the son of Melchi the son of Addi the son of Cosam the son of Elmodam the son of Er,2
25055,the son of Josa the son of Eliezer the son of Jorim the son of Matthat the son of Levi,2
25056,the son of Simeon the son of Judah the son of Joseph the son of Jonan the son of Eliakim,2
25057,the son of Melea the son of Menan the son of Mattatha the son of Nathan the son of David,2
25058,the son of Jesse the son of Obed the son of Boaz the son of Salmon the son of Nahshon,2
25059,the son of Amminadab the son of Aram the son of JoramTR omits the son of Joram the son of Hezron the son of Perez the son of Judah,2
25060,the son of Jacob the son of Isaac the son of Abraham the son of Terah the son of Nahor,2
25061,the son of Serug the son of Reu the son of Peleg the son of Eber the son of Shelah,2
25062,the son of Cainan the son of Arphaxad the son of Shem the son of Noah the son of Lamech,2
25063,the son of Methuselah the son of Enoch the son of Jared the son of Mahalaleel the son of Cainan,2
25064,the son of Enos the son of Seth the son of Adam the son of God,2
25065,Jesus full of the Holy Spirit returned from the Jordan and was led by the Spirit into the wilderness,2
25066,for forty days being tempted by the devil He ate nothing in those days Afterward when they were completed he was hungry,2
25067,The devil said to him If you are the Son of God command this stone to become bread,2
25068,Jesus answered him saying It is written Man shall not live by bread alone but by every word of God,2
25069,The devil leading him up on a high mountain showed him all the kingdoms of the world in a moment of time,2
25070,The devil said to him I will give you all this authority and their glory for it has been delivered to me and I give it to whomever I want,2
25071,If you therefore will worship before me it will all be yours,2
25072,Jesus answered him Get behind me Satan! For it is written You shall worship the Lord your God and him only shall you serve,2
25073,He led him to Jerusalem and set him on the pinnacle of the temple and said to him If you are the Son of God cast yourself down from here,2
25074,for it is written He will give his angels charge concerning you to guard you,2
25075,and On their hands they will bear you up Lest perhaps you dash your foot against a stone,2
25076,Jesus answering said to him It has been said You shall not tempt the Lord your God,2
25077,When the devil had completed every temptation he departed from him until another time,2
25078,Jesus returned in the power of the Spirit into Galilee and news about him spread through all the surrounding area,2
25079,He taught in their synagogues being glorified by all,2
25080,He came to Nazareth where he had been brought up He entered as was his custom into the synagogue on the Sabbath day and stood up to read,2
25081,The book of the prophet Isaiah was handed to him He opened the book and found the place where it was written,2
25082,The Spirit of the Lord is on me Because he has anointed me to preach good news to the poor He has sent me to heal the brokenhearted To proclaim release to the captives Recovering of sight to the blind To deliver those who are crushed,2
25083,And to proclaim the acceptable year of the Lord,2
25084,He closed the book gave it back to the attendant and sat down The eyes of all in the synagogue were fastened on him,2
25085,He began to tell them Today this Scripture has been fulfilled in your hearing,2
25086,All testified about him and wondered at the gracious words which proceeded out of his mouth and they said Isnt this Josephs son,2
25087,He said to them Doubtless you will tell me this parable Physician heal yourself! Whatever we have heard done at Capernaum do also here in your hometown,2
25088,He said Most assuredly I tell you no prophet is acceptable in his hometown,2
25089,But truly I tell you there were many widows in Israel in the days of Elijah when the sky was shut up three years and six months when a great famine came over all the land,2
25090,Elijah was sent to none of them except to Zarephath in the land of Sidon to a woman who was a widow,2
25091,There were many lepers in Israel in the time of Elisha the prophet yet not one of them was cleansed except Naaman the Syrian,2
25092,They were all filled with wrath in the synagogue as they heard these things,2
25093,They rose up threw him out of the city and led him to the brow of the hill that their city was built on that they might throw him off the cliff,2
25094,But he passing through the midst of them went his way,2
25095,He came down to Capernaum a city of Galilee He was teaching them on the Sabbath day,2
25096,and they were astonished at his teaching for his word was with authority,2
25097,In the synagogue there was a man who had a spirit of an unclean demon and he cried out with a loud voice,2
25098,saying Ah! what have we to do with you Jesus of Nazareth Have you come to destroy us I know you who you are the Holy One of God!,2
25099,Jesus rebuked him saying Be silent and come out of him! When the demon had thrown him down in their midst he came out of him having done him no harm,2
25100,Amazement came on all and they spoke together one with another saying What is this word For with authority and power he commands the unclean spirits and they come out!,2
25101,News about him went out into every place of the surrounding region,2
25102,He rose up from the synagogue and entered into Simons house Simons motherinlaw was afflicted with a great fever and they begged him for her,2
25103,He stood over her and rebuked the fever and it left her Immediately she rose up and served them,2
25104,When the sun was setting all those who had any sick with various diseases brought them to him and he laid his hands on every one of them and healed them,2
25105,Demons also came out from many crying out and saying You are the Christ the Son of God! Rebuking them he didnt allow them to speak because they knew that he was the Christ,2
25106,When it was day he departed and went into an uninhabited place and the multitudes looked for him and came to him and held on to him so that he wouldnt go away from them,2
25107,But he said to them I must preach the good news of the Kingdom of God to the other cities also For this reason I have been sent,2
25108,He was preaching in the synagogues of Galilee,2
25109,Now it happened while the multitude pressed on him and heard the word of God that he was standing by the lake of Gennesaret,2
25110,He saw two boats standing by the lake but the fishermen had gone out of them and were washing their nets,2
25111,He entered into one of the boats which was Simons and asked him to put out a little from the land He sat down and taught the multitudes from the boat,2
25112,When he had finished speaking he said to Simon Put out into the deep and let down your nets for a catch,2
25113,Simon answered him Master we worked all night and took nothing but at your word I will let down the net,2
25114,When they had done this they caught a great multitude of fish and their net was breaking,2
25115,They beckoned to their partners in the other boat that they should come and help them They came and filled both boats so that they began to sink,2
25116,But Simon Peter when he saw it fell down at Jesus knees saying Depart from me for I am a sinful man Lord,2
25117,For he was amazed and all who were with him at the catch of fish which they had caught,2
25118,and so also were James and John sons of Zebedee who were partners with Simon Jesus said to Simon Dont be afraid From now on you will be catching people alive,2
25119,When they had brought their boats to land they left everything and followed him,2
25120,It happened while he was in one of the cities behold there was a man full of leprosy When he saw Jesus he fell on his face and begged him saying Lord if you want to you can make me clean,2
25121,He stretched out his hand and touched him saying I want to Be made clean Immediately the leprosy left him,2
25122,He charged him to tell no one But go your way and show yourself to the priest and offer for your cleansing according to what Moses commanded for a testimony to them,2
25123,But the report concerning him spread much more and great multitudes came together to hear and to be healed by him of their infirmities,2
25124,But he withdrew himself into the desert and prayed,2
25125,It happened on one of those days that he was teaching and there were Pharisees and teachers of the law sitting by who had come out of every village of Galilee Judea and Jerusalem The power of the Lord was with him to heal them,2
25126,Behold men brought a paralyzed man on a cot and they sought to bring him in to lay before Jesus,2
25127,Not finding a way to bring him in because of the multitude they went up to the housetop and let him down through the tiles with his cot into the midst before Jesus,2
25128,Seeing their faith he said to him Man your sins are forgiven you,2
25129,The scribes and the Pharisees began to reason saying Who is this that speaks blasphemies Who can forgive sins but God alone,2
25130,But Jesus perceiving their thoughts answered them Why are you reasoning so in your hearts,2
25131,Which is easier to say Your sins are forgiven you or to say Arise and walk,2
25132,But that you may know that the Son of Man has authority on earth to forgive sins he said to the paralyzed man I tell you arise and take up your cot and go to your house,2
25133,Immediately he rose up before them and took up that which he was laying on and departed to his house glorifying God,2
25134,Amazement took hold on all and they glorified God They were filled with fear saying We have seen strange things today,2
25135,After these things he went out and saw a tax collector named Levi sitting at the tax office and said to him Follow me!,2
25136,He left everything and rose up and followed him,2
25137,Levi made a great feast for him in his house There was a great crowd of tax collectors and others who were reclining with them,2
25138,Their scribes and the Pharisees murmured against his disciples saying Why do you eat and drink with the tax collectors and sinners,2
25139,Jesus answered them Those who are healthy have no need for a physician but those who are sick do,2
25140,I have not come to call the righteous but sinners to repentance,2
25141,They said to him Why do Johns disciples often fast and pray likewise also the disciples of the Pharisees but yours eat and drink,2
25142,He said to them Can you make the friends of the bridegroom fast while the bridegroom is with them,2
25143,But the days will come when the bridegroom will be taken away from them Then they will fast in those days,2
25144,He also told a parable to them No one puts a piece from a new garment on an old garment or else he will tear the new and also the piece from the new will not match the old,2
25145,No one puts new wine into old wineskins or else the new wine will burst the skins and it will be spilled and the skins will be destroyed,2
25146,But new wine must be put into fresh wineskins and both are preserved,2
25147,No man having drunk old wine immediately desires new for he says The old is better,2
25148,Now it happened on the second Sabbath after the first that he was going through the grain fields His disciples plucked the heads of grain and ate rubbing them in their hands,2
25149,But some of the Pharisees said to them Why do you do that which is not lawful to do on the Sabbath day,2
25150,Jesus answering them said Havent you read what David did when he was hungry he and those who were with him,2
25151,how he entered into the house of God and took and ate the show bread and gave also to those who were with him which is not lawful to eat except for the priests alone,2
25152,He said to them The Son of Man is lord of the Sabbath,2
25153,It also happened on another Sabbath that he entered into the synagogue and taught There was a man there and his right hand was withered,2
25154,The scribes and the Pharisees watched him to see whether he would heal on the Sabbath that they might find an accusation against him,2
25155,But he knew their thoughts and he said to the man who had the withered hand Rise up and stand in the middle He arose and stood,2
25156,Then Jesus said to them I will ask you something Is it lawful on the Sabbath to do good or to do harm To save a life or to kill,2
25157,He looked around at them all and said to the man Stretch out your hand He did and his hand was restored as sound as the other,2
25158,But they were filled with rage and talked with one another about what they might do to Jesus,2
25159,It happened in these days that he went out to the mountain to pray and he continued all night in prayer to God,2
25160,When it was day he called his disciples and from them he chose twelve whom he also named apostles,2
25161,Simon whom he also named Peter Andrew his brother James John Philip Bartholomew,2
25162,Matthew Thomas James the son of Alphaeus Simon who was called the Zealot,2
25163,Judas the son of James and Judas Iscariot who also became a traitor,2
25164,He came down with them and stood on a level place with a crowd of his disciples and a great number of the people from all Judea and Jerusalem and the sea coast of Tyre and Sidon who came to hear him and to be healed of their diseases,2
25165,as well as those who were troubled by unclean spirits and they were being healed,2
25166,All the multitude sought to touch him for power came out from him and healed them all,2
25167,He lifted up his eyes to his disciples and said Blessed are you who are poor For yours is the Kingdom of God,2
25168,Blessed are you who hunger now For you will be filled Blessed are you who weep now For you will laugh,2
25169,Blessed are you when men shall hate you and when they shall exclude and mock you and throw out your name as evil for the Son of Mans sake,2
25170,Rejoice in that day and leap for joy for behold your reward is great in heaven for their fathers did the same thing to the prophets,2
25171,But woe to you who are rich! For you have received your consolation,2
25172,Woe to you you who are full now! For you will be hungry Woe to you who laugh now! For you will mourn and weep,2
25173,WoeTR adds to you whenTR adds all men speak well of you! For their fathers did the same thing to the false prophets,2
25174,But I tell you who hear love your enemies do good to those who hate you,2
25175,bless those who curse you and pray for those who mistreat you,2
25176,To him who strikes you on the cheek offer also the other and from him who takes away your cloak dont withhold your coat also,2
25177,Give to everyone who asks you and dont ask him who takes away your goods to give them back again,2
25178,As you would like people to do to you do exactly so to them,2
25179,If you love those who love you what credit is that to you For even sinners love those who love them,2
25180,If you do good to those who do good to you what credit is that to you For even sinners do the same,2
25181,If you lend to those from whom you hope to receive what credit is that to you Even sinners lend to sinners to receive back as much,2
25182,But love your enemies and do good and lend expecting nothing back and your reward will be great and you will be children of the Most High for he is kind toward the unthankful and evil,2
25183,Therefore be merciful Even as your Father is also merciful,2
25184,Dont judge And you wont be judged Dont condemn And you wont be condemned Set free And you will be set free,2
25185,Give and it will be given to you good measure pressed down shaken together and running over will be given to youliterally into your bosom For with the same measure you measure it will be measured back to you,2
25186,He spoke a parable to them Can the blind guide the blind Wont they both fall into a pit,2
25187,A disciple is not above his teacher but everyone when he is fully trained will be like his teacher,2
25188,Why do you see the speck of chaff that is in your brothers eye but dont consider the beam that is in your own eye,2
25189,Or how can you tell your brother Brother let me remove the speck of chaff that is in your eye when you yourself dont see the beam that is in your own eye You hypocrite! First remove the beam from your own eye and then you can see clearly to remove the speck of chaff that is in your brothers eye,2
25190,For there is no good tree that brings forth rotten fruit nor again a rotten tree that brings forth good fruit,2
